,EVI_median,NDVI_median,Latitude,Longitude,Sample Date
8397,1542.0,2861.5,-27.273889,28.49,2015-07-01
8398,1550.5,2656.0,-27.4275,28.525833,2015-07-01
8399,1198.5,2235.0,-27.3,28.586944,2015-07-01
8400,1037.5,2253.0,-27.802778,28.768333,2015-07-01
8401,2679.0,4491.0,-33.7075,18.97444444,2015-01-28
8402,2275.0,3764.0,-33.7075,18.97444444,2015-02-19
8403,2381.0,3988.0,-33.7075,18.97444444,2015-03-25
8404,1255.0,3016.5,-27.935,26.126667,2015-07-01
8405,1295.5,2634.5,-28.141944,26.417778,2015-07-01
8406,1269.0,2628.0,-27.671111,27.236944,2015-07-01
8407,703.0,1636.0,-28.75,30.442778,2015-07-02
8408,2896.5,5679.0,-29.161667,30.629722,2015-07-02
8409,1550.5,2656.0,-27.4275,28.525833,2015-07-02
8410,1037.5,2253.0,-27.802778,28.768333,2015-07-02
8411,1399.5,2526.0,-28.376944,24.303056,2015-07-02
8412,1568.0,3332.0,-29.744167,29.905833,2015-07-03
8413,1428.0,2696.5,-27.573056,24.746389,2015-07-03
8414,1238.0,2493.5,-27.902778,24.615556,2015-07-03
8415,1372.0,2761.0,-25.99136,27.84208,2015-07-06
8416,1185.5,2667.0,-26.45,28.085833,2015-07-06
8417,782.5,1920.5,-22.225556,29.990556,2015-07-07
8418,1687.5,3233.0,-23.658056,31.05,2015-07-07
8419,2959.0,5893.5,-27.363611,31.783333,2015-07-07
8420,1493.0,2598.5,-26.861111,28.884722,2015-07-07
8421,1521.0,2900.0,-27.00222,28.76528,2015-07-07
8422,1198.5,2235.0,-27.3,28.586944,2015-07-07
8423,1078.5,3152.0,-31.396,29.2651,2015-07-07
8424,1995.5,4853.0,-31.554722,29.245556,2015-07-07
8425,3129.0,7566.5,-34.031944,22.053333,2015-07-07
8426,1149.5,2958.0,-25.45963889,28.26430556,2015-07-07
8427,1290.0,3296.5,-25.81048333,27.90955222,2015-07-08
8428,1548.0,3333.5,-29.641944,30.6875,2015-07-08
8429,1326.0,3023.0,-23.23572222,27.717,2015-07-08
8430,934.5,2899.5,-24.670833,28.560833,2015-07-08
8431,1640.0,3213.5,-22.91028,29.61111,2015-07-08
8432,1497.5,3089.5,-26.970278,27.211111,2015-07-08
8433,1198.5,2378.0,-27.38972222,26.46388889,2015-07-08
8434,1138.0,2436.5,-30.534167,24.961944,2015-07-08
8435,1712.0,3057.0,-30.570833,29.150556,2015-07-08
8436,1680.5,4034.5,-31.104278,29.399722,2015-07-08
8437,1527.0,3515.5,-30.77586667,29.03221667,2015-07-08
8438,3049.0,6518.0,-34.039722,22.133333,2015-07-08
8439,3975.0,8488.0,-34.02861,22.22222,2015-07-08
8440,2091.0,3068.0,-32.94583,18.33667,2015-12-03
8441,3799.0,6768.5,-33.464444,18.740556,2011-07-20
8442,3719.0,6537.0,-33.464444,18.740556,2011-08-17
8443,3719.0,6516.0,-33.464444,18.740556,2011-09-14
8444,2768.5,4953.0,-33.464444,18.740556,2011-10-12
8445,2407.5,4123.0,-33.464444,18.740556,2011-11-09
8446,3180.0,6449.0,-33.464444,18.740556,2012-06-26
8447,3420.0,6550.0,-33.464444,18.740556,2012-07-24
8448,1446.0,2888.0,-27.01011111,26.69808333,2015-07-09
8449,3261.0,5809.5,-33.464444,18.740556,2012-09-18
8450,3182.0,5691.0,-33.464444,18.740556,2012-10-16
8451,2718.0,4297.0,-33.464444,18.740556,2012-11-15
8452,1576.0,3393.0,-24.282222,28.090278,2015-07-09
8453,3743.0,6950.5,-33.464444,18.740556,2013-07-24
8454,3769.0,6524.5,-33.464444,18.740556,2013-08-21
8455,3794.0,6234.0,-33.464444,18.740556,2013-09-11
8456,3190.5,5337.5,-33.464444,18.740556,2013-10-09
8457,3067.0,5200.5,-33.464444,18.740556,2013-11-06
8458,2836.0,4911.0,-33.464444,18.740556,2013-11-27
8459,3612.0,6707.0,-33.464444,18.740556,2014-07-16
8460,3654.0,7169.0,-33.464444,18.740556,2014-08-27
8461,3503.0,6133.0,-33.464444,18.740556,2014-10-01
8462,3194.0,5160.0,-33.464444,18.740556,2014-10-29
8463,1205.0,2836.0,-23.23572222,27.717,2015-07-09
8464,3823.0,6778.0,-33.464444,18.740556,2015-07-23
8465,3938.5,6753.5,-33.464444,18.740556,2015-08-20
8466,3396.0,5864.0,-33.464444,18.740556,2015-09-17
8467,1321.0,2635.0,-26.648056,27.089444,2015-07-09
8468,1759.0,2922.0,-26.880278,26.965,2015-07-09
8469,1222.0,2353.0,-26.98472222,26.63227778,2015-07-09
8470,1548.0,3172.0,-31.031389,28.883333,2015-07-09
8471,4098.0,6407.0,-33.72266667,18.61691667,2014-06-11
8472,1450.0,2982.0,-30.86013889,29.07125,2015-07-09
8473,4479.0,8130.0,-33.970833,22.548333,2011-01-20
8474,3715.0,8088.0,-33.970833,22.548333,2011-02-28
8475,3539.0,8165.0,-33.970833,22.548333,2011-04-04
8476,3409.0,8197.5,-33.970833,22.548333,2011-05-03
8477,3524.0,8152.0,-33.970833,22.548333,2011-07-05
8478,3708.0,7790.0,-33.970833,22.548333,2011-08-31
8479,3708.0,7865.0,-33.970833,22.548333,2011-09-14
8480,4400.5,8195.5,-33.970833,22.548333,2011-10-11
8481,5036.5,8215.5,-33.970833,22.548333,2011-11-25
8482,4048.0,8218.0,-33.970833,22.548333,2012-01-20
8483,3795.0,8257.0,-33.970833,22.548333,2012-03-20
8484,4456.0,7115.0,-34.005833,22.351111,2015-07-09
8485,3078.0,8161.0,-33.970833,22.548333,2012-07-09
8486,3754.0,8031.0,-33.970833,22.548333,2012-08-17
8487,4015.5,7899.0,-33.970833,22.548333,2012-09-19
8488,4206.0,8150.0,-33.970833,22.548333,2012-10-17
8489,4220.5,8184.5,-33.970833,22.548333,2012-11-23
8490,4866.0,8009.5,-33.970833,22.548333,2012-12-13
8491,4019.0,8353.0,-33.970833,22.548333,2013-01-30
8492,4207.5,8276.0,-33.970833,22.548333,2013-02-13
8493,1787.0,3356.0,-22.43772222,31.07805556,2015-07-10
8494,4002.5,7885.5,-33.970833,22.548333,2013-06-19
8495,4181.5,7967.0,-33.970833,22.548333,2013-07-19
8496,4079.5,7960.0,-33.970833,22.548333,2013-08-21
8497,4124.5,7746.0,-33.970833,22.548333,2013-09-20
8498,4103.0,7762.0,-33.970833,22.548333,2013-10-17
8499,4698.0,7812.0,-33.970833,22.548333,2013-11-05
8500,4648.0,7871.5,-33.970833,22.548333,2013-11-08
8501,4952.0,8168.5,-33.970833,22.548333,2014-01-15
8502,4082.0,8263.0,-33.970833,22.548333,2014-03-05
8503,4132.5,8333.0,-33.970833,22.548333,2014-04-02
8504,4183.0,8443.0,-33.970833,22.548333,2014-05-08
8505,1082.0,2203.0,-28.7115,24.07288889,2015-07-13
8506,4051.0,8276.0,-33.970833,22.548333,2014-07-09
8507,3845.5,8133.5,-33.970833,22.548333,2014-08-06
8508,4029.0,8090.0,-33.970833,22.548333,2014-09-03
8509,4499.0,7964.0,-33.970833,22.548333,2014-10-08
8510,4059.5,8195.0,-33.970833,22.548333,2015-01-07
8511,3934.0,8261.0,-33.970833,22.548333,2015-02-04
8512,3764.0,8289.0,-33.970833,22.548333,2015-03-05
8513,3960.0,8324.0,-33.970833,22.548333,2015-04-08
8514,4296.0,8324.0,-33.970833,22.548333,2015-05-07
8515,3813.0,8225.5,-33.970833,22.548333,2015-06-02
8516,3873.0,8116.0,-33.970833,22.548333,2015-07-08
8517,4242.0,8061.0,-33.970833,22.548333,2015-08-05
8518,4014.0,8025.0,-33.970833,22.548333,2015-09-02
8519,4422.5,8235.5,-33.970833,22.548333,2015-10-06
8520,4792.0,8305.0,-33.970833,22.548333,2015-11-04
8521,4803.0,8502.0,-33.970833,22.548333,2015-12-03
8522,3810.0,6657.0,-34.005833,22.351111,2011-01-21
8523,3236.0,5774.5,-34.005833,22.351111,2011-02-11
8524,3043.5,5794.0,-34.005833,22.351111,2011-03-17
8525,2859.0,5905.0,-34.005833,22.351111,2011-04-19
8526,3670.5,6265.5,-34.005833,22.351111,2011-05-17
8527,4090.0,6726.5,-34.005833,22.351111,2011-06-21
8528,1215.0,2910.0,-24.679167,30.8025,2015-07-13
8529,4343.0,6472.0,-34.005833,22.351111,2011-10-12
8530,1492.0,3205.0,-29.7775,29.470833,2015-07-13
8531,1493.0,3243.0,-29.744167,29.905833,2015-07-13
8532,1057.0,1960.0,-29.160278,26.573333,2015-07-13
8533,3569.0,6252.0,-34.005833,22.351111,2012-06-26
8534,3732.0,6679.5,-34.005833,22.351111,2012-07-18
8535,516.0,1380.0,-29.1825,23.575556,2015-07-13
8536,1413.0,3315.0,-25.127778,27.628889,2015-07-14
8537,1496.0,3208.0,-24.39619444,27.08983333,2015-07-14
8538,1382.0,3079.0,-24.69514,27.40906,2015-07-14
8539,1815.0,4266.0,-28.69485,28.23487,2015-07-14
8540,3018.0,5640.0,-34.005833,22.351111,2013-04-05
8541,1262.0,2526.0,-28.883333,27.89,2015-07-14
8542,3394.0,5794.0,-34.005833,22.351111,2013-07-04
8543,3569.5,5882.0,-34.005833,22.351111,2013-08-06
8544,1772.0,3272.0,-24.183889,30.823889,2015-07-15
8545,1507.0,3346.0,-25.20639,27.558,2015-07-15
8546,4682.0,6645.0,-34.005833,22.351111,2013-12-04
8547,3823.5,6627.0,-34.005833,22.351111,2014-01-22
8548,3829.0,6742.0,-34.005833,22.351111,2014-02-20
8549,2007.0,3843.0,-22.769722,30.886944,2015-07-15
8550,4008.0,6567.0,-34.005833,22.351111,2014-04-03
8551,1278.0,2808.0,-28.404444,30.013056,2015-07-15
8552,1237.0,3371.0,-30.733889,29.828333,2015-07-15
8553,1031.0,2217.0,-30.160091,27.40124,2015-07-15
8554,592.0,1320.0,-30.336111,27.359444,2015-07-15
8555,1157.0,2142.0,-29.615556,27.065278,2015-07-15
8556,3549.0,5726.0,-34.005833,22.351111,2014-11-04
8557,3731.0,5799.0,-34.005833,22.351111,2014-12-03
8558,1186.0,2435.0,-28.058889,30.373611,2015-07-15
8559,2441.0,4126.0,-30.830556,26.921389,2015-07-16
8560,3915.0,6380.0,-34.005833,22.351111,2015-04-10
8561,1461.0,3344.0,-27.937778,31.209444,2015-07-16
8562,4172.5,6679.0,-34.005833,22.351111,2015-06-04
8563,1401.0,3458.0,-27.5275,30.858056,2015-07-16
8564,1941.0,4496.0,-30.13573889,30.67422222,2015-07-16
8565,2419.0,4822.0,-30.398056,30.601944,2015-07-16
8566,1330.0,2508.0,-27.02314,28.59389,2015-07-16
8567,1385.0,2655.0,-27.273889,28.49,2015-07-16
8568,1092.0,2598.0,-27.935,26.126667,2015-07-16
8569,1242.0,2598.0,-28.141944,26.417778,2015-07-16
8570,1051.0,2282.0,-28.1175,26.719444,2015-07-16
8571,1319.0,3330.0,-31.000833,26.353056,2015-07-16
8572,1180.0,2701.0,-30.679722,26.7125,2015-07-16
8573,1133.0,2429.0,-30.534167,24.961944,2015-07-16
8574,1432.0,3063.5,-29.744167,29.905833,2015-07-17
8575,1199.5,2427.5,-27.902778,24.615556,2015-07-17
8576,1654.0,3576.5,-29.803611,30.516111,2015-07-17
8577,1330.5,2885.0,-27.01011111,26.69808333,2015-07-20
8578,2230.0,4697.5,-29.140556,31.391944,2015-07-20
8579,1308.5,2648.0,-25.99136,27.84208,2015-07-20
8580,1287.0,2626.0,-26.648056,27.089444,2015-07-20
8581,1709.5,2856.5,-26.880278,26.965,2015-07-20
8582,840.5,2502.5,-26.73806,27.59194,2015-07-20
8583,1165.5,2673.0,-26.45,28.085833,2015-07-20
8584,1206.5,2313.0,-26.98472222,26.63227778,2015-07-20
8585,1491.5,2150.0,-32.502778,19.535833,2015-07-20
8586,2989.0,6047.0,-34.065833,20.404167,2015-07-21
8587,2183.0,4181.5,-31.860278,18.6875,2015-07-21
8588,3052.5,5622.0,-33.980556,21.653333,2015-07-21
8589,913.5,2431.5,-26.006389,29.253889,2015-07-21
8590,2167.5,4124.5,-28.801278,31.955389,2015-07-21
8591,1428.5,2768.0,-27.00222,28.76528,2015-07-21
8592,1186.5,2289.0,-27.38972222,26.46388889,2015-07-21
8593,1475.0,3015.5,-27.398611,26.614722,2015-07-21
8594,4172.5,6761.5,-34.092222,21.295278,2015-07-21
8595,3002.5,5382.0,-31.5653,18.3306,2015-07-21
8596,1288.5,2721.5,-27.4,26.624722,2015-07-21
8597,1230.0,3142.5,-25.81048333,27.90955222,2015-07-22
8598,2518.5,5146.0,-28.747778,31.745833,2015-07-22
8599,1278.0,2957.5,-26.970278,27.211111,2015-07-22
8600,1709.5,2856.5,-26.880278,26.965,2015-07-22
8601,1362.0,2652.5,-27.273889,28.49,2015-07-22
8602,1229.0,2549.0,-28.141944,26.417778,2015-07-22
8603,988.0,2255.0,-28.1175,26.719444,2015-07-22
8604,2646.0,5792.0,-34.250556,20.9925,2015-07-22
8605,3906.5,6566.5,-34.405833,19.600556,2015-07-22
8606,2022.5,3819.5,-33.38056,19.30167,2015-07-22
8607,2090.0,4234.0,-33.08883333,19.21878333,2015-07-22
8608,1298.5,2739.0,-24.95861111,29.39527778,2015-07-23
8609,3002.5,5455.5,-33.7075,18.97444444,2015-07-23
8610,1753.0,3099.5,-25.57877778,29.12747222,2015-07-23
8611,2248.0,4370.0,-33.897778,20.012778,2015-07-23
8612,1146.0,2821.0,-26.619444,27.980833,2015-07-27
8613,1413.0,3315.0,-25.127778,27.628889,2015-07-28
8614,1507.0,3346.0,-25.20639,27.558,2015-07-28
8615,2037.0,4460.0,-24.69514,27.40906,2015-07-28
8616,4005.0,6279.5,-28.44555556,32.325,2015-08-25
8617,1437.0,2553.0,-27.169444,29.233889,2015-07-28
8618,1092.0,2598.0,-27.935,26.126667,2015-07-28
8619,1216.0,2500.0,-28.141944,26.417778,2015-07-28
8620,925.0,2228.0,-28.1175,26.719444,2015-07-28
8621,1473.0,2901.0,-27.398611,26.614722,2015-07-28
8622,1071.0,2398.0,-27.671111,27.236944,2015-07-28
8623,1815.0,3845.0,-28.69485,28.23487,2015-07-28
8624,2006.0,4391.0,-33.501667,21.624167,2015-07-28
8625,2699.0,6015.0,-33.31388889,19.07472222,2015-07-28
8626,1018.0,2329.0,-28.338333,31.373611,2015-07-28
8627,1695.0,3354.0,-28.068333,31.55,2015-07-28
8628,1816.0,3764.0,-28.308889,31.9025,2015-07-28
8629,1287.0,2699.0,-27.4,26.624722,2015-07-28
8630,1057.0,2174.0,-29.161667,23.696389,2015-07-29
8631,1462.0,2931.0,-27.602222,29.942778,2015-07-29
8632,916.0,2054.0,-27.802778,28.768333,2015-07-29
8633,5190.0,7814.0,-33.13083,18.86278,2015-07-29
8634,1617.0,3593.0,-26.03611,30.99778,2015-07-30
8635,708.0,1611.0,-28.75,30.442778,2015-07-30
8636,2440.0,5401.0,-29.161667,30.629722,2015-07-30
8637,1175.0,2367.0,-27.02314,28.59389,2015-07-30
8638,1339.0,2650.0,-27.273889,28.49,2015-07-30
8639,1447.0,2509.0,-27.4275,28.525833,2015-07-30
8640,1156.0,2142.0,-27.3,28.586944,2015-07-30
8641,1421.0,2628.0,-27.573056,24.746389,2015-07-30
8642,1637.0,3946.0,-28.460833,21.248889,2015-07-30
8643,2823.0,5166.0,-32.94583,18.33667,2015-07-30
8644,1588.0,3776.0,-29.641944,30.6875,2015-07-31
8645,1265.0,2693.0,-24.95861111,29.39527778,2015-07-31
8646,1216.0,2500.0,-28.141944,26.417778,2015-07-31
8647,925.0,2228.0,-28.1175,26.719444,2015-07-31
8648,1195.0,2469.0,-27.902778,24.615556,2015-07-31
8649,1308.5,2648.0,-25.99136,27.84208,2015-08-03
8650,840.5,2502.5,-26.73806,27.59194,2015-08-03
8651,1165.5,2673.0,-26.45,28.085833,2015-08-03
8652,1040.0,1927.0,-29.160278,26.573333,2015-08-03
8653,864.0,2507.0,-31.396,29.2651,2015-08-03
8654,1985.5,4830.5,-31.554722,29.245556,2015-08-03
8655,1497.5,2645.0,-26.861111,28.884722,2015-08-04
8656,1399.5,2576.5,-27.00222,28.76528,2015-08-04
8657,1287.0,2946.0,-26.970278,27.211111,2015-08-04
8658,1609.5,2826.0,-26.880278,26.965,2015-08-04
8659,1556.5,3274.0,-28.69485,28.23487,2015-08-04
8660,1206.5,2155.5,-29.615556,27.065278,2015-08-04
8661,1240.0,2511.5,-28.883333,27.89,2015-08-04
8662,1540.0,3358.5,-30.568333,29.422778,2015-08-04
8663,1648.5,3004.0,-30.570833,29.150556,2015-08-04
8664,1748.0,4144.0,-31.104278,29.399722,2015-08-04
8665,2923.5,7469.5,-34.031944,22.053333,2015-08-04
8666,2982.0,6585.5,-34.039722,22.133333,2015-08-04
8667,1145.5,2655.0,-25.45963889,28.26430556,2015-08-04
8668,1209.0,2879.5,-27.01011111,26.69808333,2015-08-05
8669,1230.0,3059.0,-25.81048333,27.90955222,2015-08-05
8670,982.5,2791.5,-24.670833,28.560833,2015-08-05
8671,1424.0,2692.0,-25.73411,27.21422,2015-08-05
8672,1287.0,2626.0,-26.648056,27.089444,2015-08-05
8673,1206.5,2260.5,-26.98472222,26.63227778,2015-08-05
8674,1193.0,2663.5,-27.935,26.126667,2015-08-05
8675,1057.5,2221.5,-30.160091,27.40124,2015-08-05
8676,651.0,1590.5,-30.336111,27.359444,2015-08-05
8677,1530.5,3079.5,-28.768056,20.720556,2015-08-05
8678,1434.5,2777.0,-31.031389,28.883333,2015-08-05
8679,1348.0,2845.0,-30.86013889,29.07125,2015-08-05
8680,1364.5,3123.5,-30.77586667,29.03221667,2015-08-05
8681,4016.5,8328.0,-34.02861,22.22222,2015-08-05
8682,2272.0,3914.0,-30.830556,26.921389,2015-08-06
8683,1816.5,3557.0,-22.769722,30.886944,2015-08-06
8684,3005.0,5884.5,-26.905,32.324722,2015-08-06
8685,1229.0,2498.0,-28.141944,26.417778,2015-08-06
8686,1191.5,3147.0,-31.000833,26.353056,2015-08-06
8687,1600.5,3427.5,-30.679722,26.7125,2015-08-06
8688,1063.0,2307.5,-30.534167,24.961944,2015-08-06
8689,1687.5,3099.0,-23.658056,31.05,2015-08-07
8690,1537.5,2985.0,-23.838611,31.640833,2015-08-07
8691,1438.5,2879.0,-24.058889,31.237222,2015-08-07
8692,1413.0,2930.0,-29.7775,29.470833,2015-08-10
8693,1770.0,3853.0,-29.987778,29.851667,2015-08-10
8694,4219.0,6550.0,-24.69514,27.40906,2015-08-11
8695,1659.0,4596.0,-24.99328,30.81444,2015-08-11
8696,1391.0,3272.0,-30.733889,29.828333,2015-08-11
8697,1844.0,3961.0,-25.127778,27.628889,2015-08-12
8698,3647.0,6201.0,-25.20639,27.558,2015-08-12
8699,1976.0,3274.0,-24.768889,31.39,2015-08-12
8700,1796.0,3519.0,-24.9675,31.516667,2015-08-12
8701,1554.0,3367.0,-27.937778,31.209444,2015-08-12
8702,1287.0,2771.0,-28.404444,30.013056,2015-08-12
8703,2377.0,4896.0,-30.398056,30.601944,2015-08-12
8704,1216.0,2496.0,-28.141944,26.417778,2015-08-12
8705,925.0,2228.0,-28.1175,26.719444,2015-08-12
8706,1071.0,2398.0,-27.671111,27.236944,2015-08-12
8707,1179.0,2435.0,-28.058889,30.373611,2015-08-12
8708,2698.0,5547.0,-30.13573889,30.67422222,2015-08-13
8709,1083.0,2176.0,-27.38972222,26.46388889,2015-08-13
8710,1473.0,2901.0,-27.398611,26.614722,2015-08-13
8711,1195.0,2198.0,-27.902778,24.615556,2015-08-13
8712,1287.0,2579.0,-27.4,26.624722,2015-08-13
8713,1371.0,2884.0,-29.744167,29.905833,2015-08-14
8714,1540.0,3980.0,-29.380556,30.2775,2015-08-17
8715,868.0,2672.0,-26.73806,27.59194,2015-08-17
8716,1182.0,2722.0,-26.45,28.085833,2015-08-17
8717,488.0,1398.0,-28.760833,17.730278,2015-08-18
8718,2500.0,4843.5,-29.140556,31.391944,2015-08-18
8719,2031.5,3797.0,-31.860278,18.6875,2015-08-18
8720,1188.0,2794.5,-24.679167,30.8025,2015-08-18
8721,1464.0,2841.5,-25.99136,27.84208,2015-08-18
8722,2780.5,4743.5,-28.801278,31.955389,2015-08-18
8723,1583.0,3498.0,-27.937778,31.209444,2015-08-18
8724,1507.0,2651.5,-26.861111,28.884722,2015-08-18
8725,1399.5,2576.5,-27.00222,28.76528,2015-08-18
8726,1287.0,2946.0,-26.970278,27.211111,2015-08-18
8727,1609.5,2826.0,-26.880278,26.965,2015-08-18
8728,1215.0,2309.5,-30.160091,27.40124,2015-08-18
8729,4630.5,6973.5,-34.092222,21.295278,2015-08-18
8730,2264.0,4700.0,-33.818056,19.694722,2015-08-18
8731,2553.5,4791.0,-31.5653,18.3306,2015-08-18
8732,1624.5,3101.0,-22.91028,29.61111,2015-08-19
8733,1447.0,2692.0,-25.73411,27.21422,2015-08-19
8734,884.5,2303.0,-26.006389,29.253889,2015-08-19
8735,1607.0,3013.0,-24.058889,31.237222,2015-08-19
8736,3074.0,5693.5,-28.747778,31.745833,2015-08-19
8737,1292.5,2768.0,-26.648056,27.089444,2015-08-19
8738,1751.5,3066.0,-27.273889,28.49,2015-08-19
8739,1238.0,2260.5,-26.98472222,26.63227778,2015-08-19
8740,1838.5,3773.0,-33.38056,19.30167,2015-08-19
8741,1162.0,2655.0,-25.45963889,28.26430556,2015-08-19
8742,1259.0,3059.0,-25.81048333,27.90955222,2015-08-20
8743,1577.0,2960.5,-24.183889,30.823889,2015-08-20
8744,1540.5,3175.0,-24.282222,28.090278,2015-08-20
8745,1297.5,2702.5,-27.935,26.126667,2015-08-20
8746,1244.5,2498.0,-28.141944,26.417778,2015-08-20
8747,1064.5,2257.5,-28.1175,26.719444,2015-08-20
8748,3740.0,6143.0,-33.7075,18.97444444,2015-08-20
8749,1256.0,2651.0,-24.95861111,29.39527778,2015-08-21
8750,1437.5,2573.5,-27.573056,24.746389,2015-08-21
8751,1634.0,4129.0,-29.380556,30.2775,2015-08-22
8752,1571.0,3225.5,-28.735556,29.820556,2015-08-24
8753,1690.0,3437.5,-28.308889,31.9025,2015-08-24
8754,2989.0,5853.5,-34.065833,20.404167,2015-08-25
8755,1873.5,4064.5,-25.127778,27.628889,2015-08-25
8756,2731.5,5013.5,-25.20639,27.558,2015-08-25
8757,2920.0,5121.0,-28.44555556,32.325,2015-09-21
8758,1273.5,2895.5,-26.619444,27.980833,2015-08-25
8759,1152.0,2366.5,-26.510278,28.351389,2015-08-25
8760,1190.0,2673.0,-27.671111,27.236944,2015-08-25
8761,2246.5,4798.0,-33.501667,21.624167,2015-08-25
8762,2766.0,5690.5,-33.31388889,19.07472222,2015-08-25
8763,1695.5,3235.0,-28.068333,31.55,2015-08-25
8764,1057.0,1995.0,-29.161667,23.696389,2015-08-26
8765,1037.0,2045.0,-28.7115,24.07288889,2015-08-26
8766,2084.0,4717.0,-29.641944,30.6875,2015-08-26
8767,1479.0,2943.0,-27.169444,29.233889,2015-08-26
8768,916.0,2023.0,-27.802778,28.768333,2015-08-26
8769,1411.0,2715.0,-27.398611,26.614722,2015-08-26
8770,3782.0,6472.0,-34.405833,19.600556,2015-08-26
8771,4586.0,7242.0,-33.13083,18.86278,2015-08-26
8772,1289.0,2579.0,-27.4,26.624722,2015-08-26
8773,1227.0,2983.0,-27.602222,29.942778,2015-08-27
8774,809.0,1764.0,-28.75,30.442778,2015-08-27
8775,2950.0,5927.0,-29.161667,30.629722,2015-08-27
8776,2600.0,4611.0,-32.94583,18.33667,2015-08-27
8777,1440.0,2823.0,-23.838611,31.640833,2015-08-28
8778,1683.0,3117.0,-24.058889,31.237222,2015-08-28
8779,1432.0,3067.0,-29.744167,29.905833,2015-08-28
8780,786.0,1700.0,-29.1825,23.575556,2015-08-29
8781,1629.0,3005.0,-25.99136,27.84208,2015-08-31
8782,1118.0,2787.0,-26.73806,27.59194,2015-08-31
8783,1580.0,3223.0,-26.45,28.085833,2015-08-31
8784,2719.0,6019.0,-27.363611,31.783333,2015-09-01
8785,1542.0,2694.0,-26.861111,28.884722,2015-09-01
8786,1407.0,2507.0,-27.00222,28.76528,2015-09-01
8787,1427.0,3050.0,-26.970278,27.211111,2015-09-01
8788,2118.0,3477.0,-27.273889,28.49,2015-09-01
8789,1469.0,2513.0,-27.4275,28.525833,2015-09-01
8790,1293.0,2231.0,-27.3,28.586944,2015-09-01
8791,1301.0,2729.0,-27.935,26.126667,2015-09-01
8792,912.0,2324.0,-31.396,29.2651,2015-09-01
8793,2290.0,5463.0,-31.554722,29.245556,2015-09-01
8794,3923.0,6806.0,-34.005833,22.351111,2015-09-01
8795,1226.0,2655.0,-25.45963889,28.26430556,2015-09-01
8796,1718.0,4334.0,-25.447222,30.711667,2015-09-01
8797,1203.0,2882.0,-27.01011111,26.69808333,2015-09-02
8798,1310.0,3057.0,-25.81048333,27.90955222,2015-09-02
8799,1621.0,3526.0,-25.436111,31.982222,2015-09-02
8800,1746.0,3111.0,-23.658056,31.05,2015-09-02
8801,1814.0,3961.0,-25.681111,31.783333,2015-09-02
8802,1656.0,3642.0,-25.362222,31.956667,2015-09-02
8803,1365.0,2708.0,-27.02314,28.59389,2015-09-02
8804,1332.0,2901.0,-26.648056,27.089444,2015-09-02
8805,2118.0,3477.0,-27.273889,28.49,2015-09-02
8806,1469.0,2513.0,-27.4275,28.525833,2015-09-02
8807,1293.0,2231.0,-27.3,28.586944,2015-09-02
8808,1746.0,3056.0,-30.570833,29.150556,2015-09-02
8809,2059.0,4268.0,-31.104278,29.399722,2015-09-02
8810,1513.0,3135.0,-30.77586667,29.03221667,2015-09-02
8811,2819.0,7068.0,-34.031944,22.053333,2015-09-02
8812,2073.0,4637.5,-29.641944,30.6875,2015-09-03
8813,3317.5,5578.0,-25.398889,31.610556,2015-09-03
8814,922.0,2093.0,-27.802778,28.768333,2015-09-03
8815,1364.0,2732.0,-27.935,26.126667,2015-09-03
8816,1386.0,2731.5,-28.141944,26.417778,2015-09-03
8817,1905.0,3746.5,-30.679722,26.7125,2015-09-03
8818,1673.0,3547.0,-30.568333,29.422778,2015-09-03
8819,1522.0,2785.0,-31.031389,28.883333,2015-09-03
8820,1529.5,3123.0,-30.86013889,29.07125,2015-09-03
8821,2099.5,4169.0,-29.987778,29.851667,2015-09-07
8822,1435.5,3055.5,-29.744167,29.905833,2015-09-07
8823,1152.5,2097.0,-29.160278,26.573333,2015-09-07
8824,1314.5,2770.0,-25.57877778,29.12747222,2015-09-07
8825,1736.0,3349.0,-22.225556,29.990556,2015-09-08
8826,1624.5,3101.0,-22.91028,29.61111,2015-09-08
8827,1946.0,4054.5,-25.127778,27.628889,2015-09-08
8828,2004.5,3873.0,-25.20639,27.558,2015-09-08
8829,4338.5,6671.0,-24.69514,27.40906,2015-09-08
8830,1489.0,2864.0,-23.838611,31.640833,2015-09-08
8831,956.5,2448.0,-26.006389,29.253889,2015-09-08
8832,1451.0,3233.5,-30.733889,29.828333,2015-09-08
8833,2175.5,4044.0,-29.7775,29.470833,2015-09-08
8834,1386.0,2731.5,-28.141944,26.417778,2015-09-08
8835,1620.5,3535.0,-27.671111,27.236944,2015-09-08
8836,1854.5,3861.5,-28.69485,28.23487,2015-09-08
8837,1388.5,2374.5,-29.615556,27.065278,2015-09-08
8838,1750.0,3276.5,-28.883333,27.89,2015-09-08
8839,1607.0,3013.0,-24.058889,31.237222,2015-09-09
8840,1583.0,3570.5,-27.937778,31.209444,2015-09-09
8841,1316.5,2880.0,-28.404444,30.013056,2015-09-09
8842,2845.0,5421.5,-30.398056,30.601944,2015-09-09
8843,1453.0,2831.0,-27.398611,26.614722,2015-09-09
8844,1413.5,2545.5,-30.160091,27.40124,2015-09-09
8845,944.0,2203.0,-30.336111,27.359444,2015-09-09
8846,1523.5,2815.0,-28.058889,30.373611,2015-09-09
