,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,pet,elevation,EVI,NDVI,Land Surface Temperature,nir,green,swir16,swir22,NDMI,MNDWI,cec,clay,pH,phosphorous,flow_accumulation,skin_temperature,soil_temperature,temperature_2m,total_evaporation_sum,total_precipitation_sum,volumetric_soil_water,precipitation,cec_pH_interaction,phosphorous_pH_interaction,NDVI_LST_interaction,flow_acc_clay_interaction,flow_acc_phosphorous_interaction,evaporation_precipitation_ratio,cec_clay_ratio
7978,285.7,1085.0,167.0,192.6,136.94873727855258,4074.0,5890.0,15443.0,18594.5,10167.0,14341.0,11545.5,0.1291463618284218,-0.1703117349436911,23.0,24.0,63.0,27.0,3334.6170212765956,299.9873377482096,300.4976851145426,295.5613822937012,-0.0010229116305708,0.0001453846692811,0.1461509068806966,9.021355390548706,1449.0,1701.0,90959270.0,80030.8085106383,90034.65957446808,-6.987833053791447,0.9583332934027794
7979,131.687,957.0,20.0,190.0,1436.3164518420783,2048.0,4495.0,14936.5,13950.0,9557.0,14093.0,11458.5,-0.0050993117712084,-0.1917970401691324,23.0,28.0,62.0,20.0,4926.024999999999,289.26277923583984,290.30612087249756,288.8093802134196,-0.0008384534157812,1.2517704703896015e-06,0.1620143254597981,0.0,1426.0,1240.0,67139567.5,137928.69999999995,98520.49999999997,-372.3529670571312,0.8214285420918378
7980,172.405,476.0,20.0,235.0,1090.9205837946654,1651.0,3210.0,15006.0,14668.0,9557.0,14331.0,11946.0,0.0116210903824269,-0.1998492967180166,24.0,25.0,68.0,19.0,58446.05,291.08321317036945,292.1040709813436,290.41911919911706,-0.0001266058534383,8.553266006572358e-07,0.115942637125651,0.0,1632.0,1292.0,48169260.0,1461151.25,1110474.95,-68.2391194054194,0.9599999616000015
7981,199.708,1413.0,20.0,230.7,1012.7289523619291,2189.0,3589.0,14988.5,,,,,,,25.0,27.0,73.0,21.0,175.0,290.99942334493,292.45254834493,289.9368270238241,-8.707074448466301e-05,8.620844305085029e-07,0.1061890920003255,0.0,1825.0,1533.0,53793726.5,4725.0,3675.0,-46.75982627752572,0.9259258916323744
7982,24.352,341.5,20.0,159.2,26.225733634311503,4416.0,8398.0,14586.0,14304.5,8464.0,10816.0,9032.5,0.1388706434983374,-0.1219917012448126,20.0,27.0,62.0,26.0,760.0,,,,,,,10.795801162719728,1240.0,1612.0,122493228.0,20520.0,19760.0,,0.7407407133058995
7983,125.323,359.0,20.0,171.8,62.3166100339796,2726.0,5026.0,15039.0,15599.0,9667.0,13313.0,10578.0,0.079067515218594,-0.1586597040905128,27.0,29.0,65.0,28.0,16.0,295.2497069040934,296.0777476628621,293.90272076924646,-0.000267943367362,1.616187230979449e-05,0.2087170282999674,4.621150970458984,1755.0,1820.0,75586014.0,464.0,448.0,-15.6127118606448,0.9310344506539844
7984,169.219,1016.0,20.0,230.90001,1050.9557584269662,1730.0,3333.0,15045.0,17308.0,10922.5,18272.5,14500.5,-0.0271075448630569,-0.2517554375749263,26.0,27.0,72.0,20.0,127906.0,291.35257593790686,292.51831213633216,290.20073890686035,-0.000462882220745,8.583068815681827e-07,0.0947237014770507,3.3568027019500732,1872.0,1440.0,50144985.0,3453462.0,2558120.0,-249.08814864549404,0.9629629272976693
7985,79.533,315.1,128.0,176.40001,1137.967234468938,1900.0,3544.0,14943.0,14977.5,9576.5,13004.0,10393.0,0.0705287422046707,-0.1517902615088233,20.0,24.0,62.0,22.0,2.1904761904761907,290.30978171030677,291.028263092041,289.5707012812297,-0.0007712100632488,6.114989511729618e-05,0.1333347956339518,13.182217597961426,1240.0,1364.0,52957992.0,52.57142857142858,48.1904761904762,-12.408871516086823,0.8333332986111125
7986,92.236,222.7,20.0,232.1,983.0678957280206,1260.0,2409.0,14905.0,9078.0,10711.5,8802.0,8651.5,0.0154362416107381,0.0978553309247439,25.0,25.0,73.0,22.0,235233.35,291.10351498921716,291.923778851827,289.6990747451782,-0.000242453534156,8.553266273025883e-07,0.0504846572875976,2.901310443878174,1825.0,1606.0,35906145.0,5880833.75,5175133.7,-130.67970382578778,0.9999999600000016
7987,140.954,433.0,20.0,174.1,280.6609993779805,2069.0,4042.0,15118.0,15178.0,9285.5,13192.0,10732.5,0.0700035248501936,-0.1737960182404619,28.0,26.0,65.0,23.0,233290.48837209307,297.1109269460042,297.78527895609534,295.859663327535,-0.0003275610506534,1.0064244236218656e-05,0.1158930460611979,0.0,1820.0,1495.0,61106956.0,6065552.69767442,5365681.2325581405,-29.605370566670363,1.0769230355029602
7988,95.532,449.0,20.0,165.0,827.8179581795816,3290.0,5988.0,14839.0,15261.0,8769.5,11917.0,9734.5,0.1230406946795197,-0.1521523699030761,21.0,31.0,56.0,23.0,3584.8157894736846,287.47625637054443,288.29724534352624,287.78494930267334,-0.002445644699037,0.0001238107680308,0.3507258097330729,5.777629852294922,1176.0,1288.0,88855932.0,111129.28947368423,82450.76315789475,-19.59482132530007,0.677419332986473
7989,38.83,102.7,21.0,149.90001,1227.437641490018,3640.0,6704.0,14767.0,16666.5,9015.0,13472.0,10378.0,0.105993994392554,-0.198203406412593,20.0,36.0,55.0,24.0,245.0,288.9470980962118,289.3639440536499,289.40403747558594,-0.0027131116949021,0.0001048639415728,0.4459199905395508,5.029955863952637,1100.0,1320.0,98997968.0,8820.0,5880.0,-25.628289052853383,0.5555555401234572
7990,235.493,703.0,20.0,197.3,1352.0898671264836,2068.0,3800.0,14976.0,14903.0,9832.0,16192.0,12674.0,-0.0414536099051293,-0.2443897940362732,23.0,28.0,63.0,19.0,7528.124999999999,290.9080047607422,291.5336688359579,290.6007811228434,-0.0003517703153192,8.553266273025883e-07,0.1440299352010091,0.0,1449.0,1197.0,56908800.0,210787.49999999997,143034.37499999997,-189.6002084714484,0.8214285420918378
7991,124.134,778.0,20.0,199.8,1320.7119724724216,1712.0,4124.0,14805.0,7893.5,8502.5,7618.0,7520.0,0.0177610160203718,0.0548680251853226,22.0,24.0,61.0,22.0,257860.49999999997,290.8713719050089,291.44427967071533,289.94351387023926,-0.0002623870968818,8.553266273025883e-07,0.2058509190877278,0.0,1342.0,1342.0,61055820.0,6188651.999999999,5672930.999999999,-141.42366795181388,0.9166666284722238
7992,241.943,833.0,178.0,201.8,1296.5185260174126,2527.0,4574.0,14901.0,15618.0,10249.5,16702.0,13455.5,-0.0335396039603959,-0.2394115355360546,27.0,30.0,66.0,18.0,1372.5909090909092,291.0619535446167,291.89848232269287,290.27131334940594,-0.0002769059501588,8.553266273025883e-07,0.1474631627400716,0.0,1782.0,1188.0,68157174.0,41177.72727272728,24706.636363636368,-149.24916512484188,0.899999970000001
7993,168.442,540.0,193.0,220.1,1332.9932566441882,1538.0,2800.0,14884.0,13749.0,10018.0,14144.5,11982.0,-0.0141789305752235,-0.170781169167097,26.0,25.0,72.0,20.0,10016.0,288.2338822682699,289.0367479324341,287.672766049703,-0.0004068287089467,8.553266273025883e-07,0.1110626856486002,8.893373489379883,1872.0,1440.0,41675200.0,250400.0,200320.0,-219.27605789724356,1.0399999584000017
7994,72.603,163.1,20.0,155.7,115.05678294573649,1372.0,3797.0,14818.0,9097.5,10435.0,8623.5,8098.5,0.0267479261892668,0.0950494529999732,28.0,30.0,64.0,27.0,56124.82222222223,289.6994298299154,290.4160896937052,289.80244763692224,-0.0018222779035568,0.0001444831490289,0.2330884933471679,0.0,1792.0,1728.0,56263946.0,1683744.666666667,1515370.2000000002,-12.52569741389642,0.9333333022222232
7995,74.21,216.1,20.0,145.2,232.428267388991,3596.0,6810.0,14807.0,18325.0,9381.5,14343.0,10826.0,0.121892983959838,-0.2091298025248152,25.0,29.0,60.0,27.0,1371.7804878048782,289.36765448252356,290.16418870290124,289.12744140625,-0.0018000416457653,0.0001944690942536,0.2180061340332031,5.70037317276001,1500.0,1620.0,100835670.0,39781.63414634147,37038.07317073171,-9.208829931088445,0.8620689357907263
7996,22.327,271.3,20.0,202.7,171.65556603773575,2019.0,4277.0,14615.0,14529.0,9051.5,12971.5,10465.5,0.0566353339030197,-0.1779957317350035,22.0,24.0,70.0,26.0,14123.536585365851,288.9569040934245,290.33244196573895,288.2835114796957,-0.0004012612625956,8.43390822069523e-05,0.1547228495279948,7.04604959487915,1540.0,1820.0,62508355.0,338964.87804878043,367211.95121951215,-4.701963651571947,0.9166666284722238
7997,12.893,106.7,20.0,234.0,382.42293700938166,924.0,1408.0,14707.0,16469.0,11520.0,17561.0,15211.5,-0.032089332941522,-0.2077301330765785,18.0,19.0,73.0,21.0,32545.024390243903,290.21382872263587,290.7817700703939,288.93445110321045,-4.097446799278259e-05,1.2927279442465078e-06,0.0412619908650716,0.0,1314.0,1533.0,20707456.0,618355.4634146341,683445.512195122,-17.871491511064836,0.9473683711911383
7998,65.62,150.3,20.0,167.0,804.30114801148,2757.0,5608.0,14831.0,13881.0,8880.5,12186.0,10085.0,0.0650247439291055,-0.1569078869294844,20.0,33.0,58.0,22.0,2626.333333333333,288.2812859217326,288.94549401601154,288.50348885854083,-0.0023931679315865,0.0001222684978472,0.3029715220133464,0.0,1160.0,1276.0,83172248.0,86668.99999999999,57779.33333333333,-19.414270258675504,0.6060605876951337
7999,5.0,109.8,44.0,203.90001,171.65556603773575,2470.5,5066.5,14327.0,11666.5,8310.0,9583.0,8481.5,0.0980493658674317,-0.0711451405577596,22.0,24.0,70.0,26.0,14123.536585365851,283.4224627812704,284.3242610295614,284.57701555887854,-0.0008520558476448,0.0002633696575458,0.2727801005045572,0.0,1540.0,1820.0,72587745.5,338964.87804878043,367211.95121951215,-3.222971408877314,0.9166666284722238
8000,5.478,86.8,10.0,193.40001,171.65556603773575,2924.0,6080.0,14393.0,,,,,,,22.0,24.0,70.0,26.0,14123.536585365851,283.43436336517334,284.2675081888834,284.84384632110596,-0.0010260799899697,7.599592208862305e-06,0.2504984537760417,0.0,1540.0,1820.0,87509440.0,338964.87804878043,367211.95121951215,-119.31728447684692,0.9166666284722238
8001,152.201,672.0,32.0,231.5,1000.0,1620.0,3220.0,14993.5,13521.5,9837.5,12716.5,11000.5,0.0306806921259241,-0.1276491974815991,24.0,22.0,75.0,22.0,801368.0,290.1966323852539,291.12762928009033,289.8248071670532,-0.0001475373283028,8.523463748133508e-07,0.112955093383789,0.0,1800.0,1650.0,48279070.0,17630096.0,17630096.0,-79.64888765345866,1.0909090413223161
8002,132.049,760.0,20.0,210.0,1286.3013850975633,2146.0,4565.0,14851.0,11786.0,8782.5,10265.5,9020.5,0.0689522254721898,-0.0778559428811419,25.0,28.0,62.0,21.0,298975.4871794872,291.34848912556964,291.9752620061239,290.5390930175781,-0.0001609507016837,8.523463463916414e-07,0.1112203598022461,2.6437807083129883,1550.0,1302.0,67794815.0,8371313.641025641,6278485.230769231,-86.89017688146222,0.8928571109693889
8003,141.519,626.0,100.0,191.90001,1179.6558985892457,1922.0,4762.0,14907.5,13349.0,9268.0,13978.5,11331.5,-0.023035403897173,-0.2026326543780775,23.0,26.0,63.0,22.0,345.89743589743586,290.7551186879476,291.74863274892175,290.0916636784872,-0.0003709904849529,1.2904405455316237e-06,0.1521813074747721,2.7458748817443848,1449.0,1386.0,70989515.0,8993.333333333332,7609.743589743589,-161.9734184660057,0.8846153505917173
8004,114.793,458.0,112.0,187.6,1363.1179173047472,2047.0,4016.0,14959.5,14327.0,9547.5,14964.0,12332.0,-0.0217472943907684,-0.2209779083287427,20.0,23.0,61.0,19.0,791.0,289.4151175816854,290.27141284942627,288.6804854075114,-0.0005402425304055,1.2904405455316237e-06,0.1237545013427734,3.0139873027801514,1220.0,1159.0,60077352.0,18193.0,15029.0,-235.8683928554482,0.8695651795841226
8005,165.326,608.0,20.0,165.1,202.75283887468035,2792.0,5161.0,15028.0,13284.5,10047.5,11785.0,10402.5,0.0598137178643369,-0.0795831901980988,25.0,26.0,66.0,25.0,45589.615384615376,295.3671442667643,295.93849817911786,294.52480729420984,-0.0007976656779646,5.510449341272761e-06,0.1389230092366536,3.4011099338531494,1650.0,1650.0,77559508.0,1185329.9999999998,1139740.3846153845,-122.5208332254161,0.9615384245562144
8006,32.614,141.6,29.0,171.40001,272.2667622069814,3998.0,6747.0,14927.5,17407.5,9230.0,12883.5,9640.0,0.1493512924631073,-0.1652158183914795,24.0,26.0,63.0,24.0,1755.9,293.88540108998615,294.6458336512248,293.4857708613078,-0.0011060340330004,5.399733777267102e-05,0.1587162017822265,0.0,1512.0,1512.0,100715842.5,45653.4,42141.600000000006,-20.110683131102476,0.9230768875739658
8007,68.144,265.7,31.0,166.3,441.4099569760294,3037.0,6102.0,14818.0,12403.0,9160.5,12106.5,10367.0,0.01209735000714,-0.138524474538016,22.0,34.0,58.0,25.0,27803.35897435897,292.6229031880697,293.88766638437903,292.1234709421793,-0.0006812768988311,0.0001679450273002,0.1638428370157877,10.100114822387695,1276.0,1450.0,90419436.0,945314.205128205,695083.9743589743,-4.032535965799886,0.6470588044982705
8008,45.655,160.1,20.0,166.0,361.37222966704456,2339.0,3722.0,15079.5,18564.5,11479.0,18582.5,15359.0,-0.0004845613373892,-0.2362989205462128,24.0,22.0,64.0,25.0,3933.702702702703,295.46077791849774,296.0778118769328,294.5146567026774,-0.0005723452195525,2.1384656406553404e-05,0.1295763651529948,4.057694911956787,1536.0,1600.0,56125899.0,86541.45945945947,98342.56756756757,-25.568639927166288,1.0909090413223161
8009,42.936,118.4,20.0,167.90001,281.2573340195573,2154.0,4703.0,15067.0,19091.0,11905.5,19769.5,16577.5,-0.0174598885758031,-0.248271507498026,26.0,21.0,64.0,27.0,12768.85714285714,296.1054414113363,296.6269248326619,295.01522636413574,-0.0004945048131048,1.2736022426906857e-05,0.1318766276041666,3.907089948654175,1664.0,1728.0,70860101.0,268145.99999999994,344759.1428571428,-36.00058282783067,1.2380951791383248
8010,217.003,564.0,40.0,170.5,160.73626373626365,3432.0,6768.0,14962.5,,,,,,,25.0,28.0,61.0,27.0,33370.61538461538,294.91560649871826,295.5812381108602,294.14224433898926,-0.0005522146821022,4.9649178947674955e-05,0.2287302017211914,4.084423542022705,1525.0,1647.0,101266200.0,934377.2307692308,901006.6153846154,-10.902737094172569,0.8928571109693889
8011,121.625,799.0,20.0,193.3,1412.3139699918893,1513.0,4261.0,14884.5,10142.5,9122.0,9252.0,8527.5,0.0459150790172469,-0.0070752149776858,21.0,25.0,63.0,22.0,247797.0,289.9862817128499,290.6342468261719,289.68794886271155,-0.0006443792954087,8.523463748133508e-07,0.1597801844278971,4.852132797241211,1323.0,1386.0,63422854.5,6194925.0,5451534.0,-347.8719229677711,0.8399999664000013
8012,134.688,958.0,144.0,186.7,1471.37990245885,1471.0,3264.0,14924.5,14472.5,10326.5,17443.0,14149.0,-0.0930738982625993,-0.2562703685698329,23.0,28.0,64.0,21.0,1.0,289.4954147338867,290.12220541636145,289.0925693511963,-0.0006323815323412,1.2904405455316237e-06,0.1579923629760742,0.0,1472.0,1344.0,48713568.0,28.0,21.0,-276.09602596972053,0.8214285420918378
8013,286.972,1301.0,148.0,207.8,1281.3737230706993,2025.0,3538.0,14943.5,15108.5,9825.5,15360.5,12898.5,-0.0082707013686041,-0.219764948781068,25.0,26.0,64.0,19.0,30946.0,291.34848912556964,291.9752620061239,290.5390930175781,-0.0001609507016837,8.523463463916414e-07,0.1112203598022461,0.0,1600.0,1216.0,52870103.0,804596.0,587974.0,-86.89017688146222,0.9615384245562144
8014,141.975,318.0,20.0,186.40001,1598.0333532457182,2415.0,5214.0,14712.0,12892.0,8728.5,11468.0,9622.0,0.0584564860426927,-0.1356423142623715,23.0,25.0,61.0,21.0,6535.8,282.9889659881592,283.7405605316162,283.8262656529744,-0.0011219722218811,8.523463748133508e-07,0.1567338307698567,2.929748773574829,1403.0,1281.0,76708368.0,163395.0,137251.80000000002,-605.7032513663402,0.9199999632000014
8015,119.527,306.4,23.0,208.7,1432.896752541703,1554.0,2741.0,14792.0,13568.5,9631.0,11255.5,9713.5,0.0931759587495967,-0.0777775117899117,26.0,29.0,66.0,21.0,68830.0,286.1665646235148,287.06616655985516,286.2501691182454,-0.0007168999873101,8.523463748133508e-07,0.1181608835856119,4.709287643432617,1716.0,1386.0,40544872.0,1996070.0,1445430.0,-387.022641692668,0.8965516932223554
8016,62.113,234.0,20.0,190.6,1546.9722636444972,1931.0,3616.0,14726.0,13435.0,9005.0,11459.0,9865.5,0.0793765565999836,-0.1199179046129783,23.0,26.0,63.0,21.0,11189.28205128205,283.5064376195272,284.24414475758874,284.1979064941406,-0.0014974670484662,8.523463748133508e-07,0.1821603775024414,5.598215103149414,1449.0,1323.0,53249216.0,290921.3333333333,234974.92307692306,-808.4163247368302,0.8846153505917173
8017,93.491,237.4,20.0,236.40001,970.9057295796988,1251.0,2998.0,14829.5,9998.0,9050.5,9497.0,9036.0,0.025698897153116,-0.0240733252459898,25.0,23.0,70.0,25.0,638110.05,289.95483175913495,291.34622351328534,289.2777926127116,-0.0002012816257774,8.523463748133508e-07,0.1149393717447916,3.502922534942627,1750.0,1750.0,44458841.0,14676531.15,15952751.250000002,-108.66306027547459,1.0869564744801532
8018,74.754,158.8,20.0,159.7,1358.1054072553036,2874.0,5100.0,14701.5,13877.5,9529.0,13995.0,11346.5,-0.0042156247197057,-0.1898486651929936,22.0,28.0,61.0,25.0,13405.658536585368,285.78613440195716,286.30232016245526,285.93957169850665,-0.0019757538102567,0.0002476200461387,0.2272904713948567,5.243123769760132,1342.0,1525.0,74977650.0,375358.4390243903,335141.4634146342,-7.946880555055756,0.7857142576530622
8019,83.745,194.9,20.0,154.2,388.5163360560093,2725.0,5669.0,14723.0,13353.5,8942.5,11671.0,9776.0,0.0672341105716395,-0.1323647124457266,26.0,30.0,62.0,26.0,11169.581395348838,288.3995078404745,289.1221777598063,288.1232201258341,-0.0015658871270716,0.0001512080430643,0.194552739461263,9.31271767616272,1612.0,1612.0,83464687.0,335087.44186046516,290409.1162790698,-10.28780802608502,0.8666666377777787
8020,10.05,261.5,20.0,182.5,123.83424270931329,1929.0,3793.0,14629.0,15215.5,10180.5,17290.5,13862.0,-0.0638343690395617,-0.2588183903024998,24.0,24.0,67.0,26.0,2.021276595744681,289.237787882487,290.1759570439657,288.7404731114706,-0.000493798404932,3.5238491449263165e-05,0.1782992680867512,0.0,1608.0,1742.0,55487797.0,48.51063829787235,52.55319148936171,-13.62635102025033,0.999999958333335
8021,10.0,76.3,20.0,221.2,155.55123911587413,3088.0,5739.0,14625.5,13689.0,9490.5,13774.5,10936.0,-0.0031132230050794,-0.184139264990328,18.0,25.0,65.0,24.0,5025.0,289.06609980265296,290.1380503972372,289.6560570398966,-0.0002270294353365,1.8522142397614516e-06,0.1472864151000976,13.438267230987549,1170.0,1560.0,83935744.5,125625.0,120600.0,-79.59760952441212,0.7199999712000011
8022,8.0,104.5,28.0,183.2,123.83424270931329,1536.0,3001.5,15421.0,15260.0,11007.0,17938.0,14597.0,-0.080667510090969,-0.2394541371566756,24.0,24.0,67.0,26.0,2.021276595744681,297.76370429992676,298.031052907308,294.530029296875,-0.001325009856373,0.0002133828531043,0.1822201410929362,4.970823764801025,1608.0,1742.0,46286131.5,48.51063829787235,52.55319148936171,-6.180577584385285,0.999999958333335
8023,5.0,99.9,10.0,183.2,123.83424270931329,1611.0,3146.0,15350.5,14845.0,10758.5,17859.0,14390.0,-0.0921599804305281,-0.2481174106752852,24.0,24.0,67.0,26.0,2.021276595744681,297.9275452295939,298.58698113759357,295.3681221008301,-0.0014221239835023,0.0006844103336334,0.2183815638224284,13.891067028045654,1608.0,1742.0,48292673.0,48.51063829787235,52.55319148936171,-2.074850514674236,0.999999958333335
8024,95.164,381.0,20.0,164.6,110.92663182703151,2347.0,4913.0,14948.0,14230.0,10167.0,13215.0,11304.0,0.036983057023137,-0.1303566846292014,26.0,27.0,64.0,27.0,64991.57894736843,296.28077570597327,296.83552169799805,295.22643852233887,-0.0006784508004784,2.998391238406839e-06,0.1577367782592773,6.353829860687256,1664.0,1728.0,73439524.0,1754772.6315789474,1754772.6315789474,-169.68094416611643,0.9629629272976693
8025,172.326,490.0,22.0,162.1,150.20576469381476,2122.0,4471.0,15023.5,19480.5,12782.5,19884.0,16824.0,-0.0102503524749456,-0.2173939662957457,26.0,25.0,64.0,27.0,53627.0,296.28077570597327,296.83552169799805,295.22643852233887,-0.0006784508004784,2.998391238406839e-06,0.1577367782592773,6.9895243644714355,1664.0,1728.0,67170068.5,1340675.0,1447929.0,-169.68094416611643,1.0399999584000017
8026,6.803,197.2,10.0,183.2,123.83424270931329,2841.0,5320.0,14288.0,16025.5,9825.0,15554.0,12436.0,0.0149305720483224,-0.2257378147287118,24.0,24.0,67.0,26.0,2.021276595744681,281.959088007609,282.7949059804281,282.465529123942,-0.0009978087618947,0.0006389743378463,0.3046471277872721,23.38813209533691,1608.0,1742.0,76012160.0,48.51063829787235,52.55319148936171,-1.559138707424765,0.999999958333335
8027,138.049,411.0,20.0,162.90001,244.99435723812465,4294.0,6714.0,15062.0,14644.5,10194.0,15833.5,13284.0,-0.0390117461775705,-0.2166746710210346,25.0,23.0,66.0,25.0,9632.878048780489,294.5559787750244,295.3539425532023,294.12929948170984,-0.0007022111676633,3.107935185653332e-05,0.1966978708902995,5.5104875564575195,1650.0,1650.0,101126268.0,221556.19512195126,240821.9512195122,-21.889817811898432,1.0869564744801532
8028,44.18,136.2,20.0,162.40001,157.68279901356354,2020.0,4049.0,15148.5,11219.0,8949.0,10682.0,9485.0,0.0245194283366055,-0.0882787428047471,29.0,26.0,66.0,29.0,5721.380952380952,296.45353507995605,296.92858950297034,295.15743827819824,-0.0007327557541429,5.4657459145346365e-06,0.1428985595703125,4.71160888671875,1914.0,1914.0,61336276.5,148755.90476190476,165920.0476190476,-113.32888174521457,1.1153845724852087
8029,145.793,541.0,103.0,182.40001,1521.2514933684313,1709.0,3387.0,15024.5,14763.5,9995.0,16622.5,13507.5,-0.0592302300388706,-0.2489903259134019,27.0,29.0,65.0,21.0,11620.307692307691,288.9958839416504,289.65979735056555,288.47555351257324,-0.0005902922712266,2.5394355134267244e-06,0.2181116739908854,3.58748197555542,1755.0,1365.0,50887981.5,336988.92307692306,244026.46153846153,-166.7758231467552,0.9310344506539844
8030,61.328,144.1,20.0,186.7,1499.5469128329291,2116.0,3926.0,14841.5,11309.5,9056.0,9363.5,8292.0,0.0941324432835094,-0.0166942642308422,23.0,25.0,62.0,21.0,6.512820512820513,287.73813184102374,288.56175549825036,287.4529781341553,-0.000989799387753,2.5841389970082673e-06,0.3011080423990885,0.0,1426.0,1302.0,58267729.0,162.82051282051282,136.76923076923077,-276.1609939177024,0.9199999632000014
8031,111.665,271.4,20.0,181.8,1560.7796405983331,1316.0,2972.0,14890.0,11259.0,9102.5,12233.5,10401.0,-0.041481323826753,-0.1467472815898006,26.0,28.0,65.0,20.0,34624.75000000001,286.53637313842773,287.47829500834143,286.6377159754435,-0.0008307704702019,5.138197991527704e-06,0.292605717976888,0.0,1690.0,1300.0,44253080.0,969493.0000000002,692495.0000000001,-135.3443586128335,0.9285713954081645
8032,151.621,1100.0,20.0,222.8,1249.195104824957,2134.0,4176.0,14923.5,13916.0,9867.0,15645.0,13277.5,-0.0584892256689555,-0.2264816556914384,24.0,24.0,70.0,20.0,1.0,289.832537651062,290.64375495910645,289.6460905075073,-0.0002911002375185,8.553266273025883e-07,0.1213013331095377,7.207499980926514,1680.0,1400.0,62320536.0,24.0,20.0,-156.89972495124655,0.999999958333335
8033,88.581,199.4,20.0,201.2,1420.2183727549318,1659.0,3047.0,14757.5,13422.5,9644.0,13762.5,11260.0,-0.012506897185948,-0.1759553970051046,24.0,25.0,65.0,22.0,2138.6,283.3973032633464,284.4716154734293,284.8772850036621,-0.0014586532488465,1.2889503953061876e-06,0.1979522705078125,5.9238035678863525,1560.0,1430.0,44966102.5,53465.0,47049.2,-637.2585669998233,0.9599999616000015
8034,93.078,197.8,105.0,201.5,1387.5533790401569,590.0,1534.0,14752.5,9318.5,9836.0,9052.0,8540.5,0.0145069540839932,0.0415078356628545,25.0,27.0,66.0,23.0,131574.36363636365,282.7063757578532,283.741662979126,284.975972811381,-0.0015920777805149,1.7181037890168227e-06,0.2097365061442057,6.790489196777344,1650.0,1518.0,22630335.0,3552507.8181818184,3026210.3636363638,-585.731047853319,0.9259258916323744
8035,72.303,193.1,43.0,157.8,1250.8071924166911,2652.0,5065.0,14791.5,14745.0,9037.5,13513.5,10930.0,0.0435798078454268,-0.1984834375415715,24.0,30.0,59.0,27.0,4642.073170731707,285.6259889602661,286.17126083374023,285.39774227142334,-0.0018887296319007,5.306452510467352e-05,0.2888011932373047,5.438334107398987,1416.0,1593.0,74918947.5,139262.19512195123,125335.97560975609,-34.93473082846763,0.7999999733333342
8036,59.166,130.5,20.0,161.1,828.7327628124089,2169.0,3701.0,14873.5,13589.5,12377.5,12957.5,11259.0,0.0238068331638225,-0.0228932307085059,24.0,24.0,66.0,25.0,13916.0,286.86776129404706,287.58390045166016,286.8513571421305,-0.0018490841612219,0.0002482473850022,0.2215010325113932,8.29278826713562,1584.0,1650.0,55046823.5,333984.0,347900.0,-7.4186702548778145,0.999999958333335
8037,100.009,223.3,20.0,161.8,823.2855193919311,2267.0,4310.0,14834.0,11957.5,9725.5,11637.5,10190.5,0.0135621953803771,-0.0895005383139068,24.0,27.0,67.0,27.0,37513.0,287.12100092569983,287.6806974411011,287.25581518808997,-0.0019307881593704,0.0001013669167946,0.2026348114013672,8.830965042114258,1608.0,1809.0,63934540.0,1012851.0,1012851.0,-18.8614468407263,0.8888888559670793
8038,139.757,240.5,20.0,162.90001,898.5002438310737,2631.0,5132.0,14775.5,16314.5,10235.5,15702.5,12682.0,0.019114845238467,-0.2107718405428321,24.0,25.0,64.0,26.0,5514.232558139534,287.12100092569983,287.6806974411011,287.25581518808997,-0.0019307881593704,0.0001013669167946,0.2026348114013672,7.662856340408325,1536.0,1664.0,75827866.0,137855.81395348837,143370.0465116279,-18.8614468407263,0.9599999616000015
8039,136.549,244.9,158.0,196.40001,440.66464512460914,1905.0,3944.0,14513.5,14869.0,10187.0,15676.0,12558.0,-0.0264200360124405,-0.2122336929203874,20.0,26.0,64.0,23.0,1852.0434782608695,288.36315186818445,289.1410566965739,287.8372500737508,-0.0003547831438481,2.157913598921368e-06,0.1437606811523437,0.0,1280.0,1472.0,57241244.0,48153.13043478261,42597.0,-112.34732450225408,0.7692307396449716
8040,10.0,68.7,20.0,200.1,657.6067148563816,2019.0,4339.0,14557.0,13648.5,9628.0,14528.0,12008.0,-0.0312139548914874,-0.2028481536678249,21.0,27.0,67.0,22.0,875.1555555555557,287.8098071416219,288.6922674179077,287.56170495351154,-0.0002675293944776,2.1979212192491104e-06,0.1406450271606445,0.0,1407.0,1474.0,63162823.0,23629.200000000004,19253.422222222223,-83.65728113227799,0.7777777489711944
8041,205.315,750.0,168.0,192.90001,1097.3117827868855,2096.0,4392.0,15081.5,15223.5,10616.5,14966.5,12182.0,0.0085127525670751,-0.1700347887268883,23.0,24.0,63.0,19.0,2290.3,292.87866020202637,293.7128671010335,291.7365652720133,-0.0001443591900169,2.1520053223866853e-06,0.133340835571289,0.0,1449.0,1197.0,66237948.0,54967.200000000004,43515.700000000004,-45.799158076164616,0.9583332934027794
8042,55.88,255.1,36.0,158.7,267.2990727954233,1970.5,4114.5,14975.5,13121.0,8704.5,11559.0,9572.0,0.0632901134521877,-0.1408690502627871,25.0,30.0,61.0,27.0,5671.4,291.8407783508301,292.3874610265096,291.035672823588,-0.0011555990204215,5.112141363383671e-05,0.3025261561075846,15.581594467163086,1525.0,1647.0,61616694.75,170142.0,153127.8,-22.171290835275745,0.8333333055555564
